pais,producto,metrica,valor,unidad,periodo_referencia,fuente,url,fecha_publicacion,tramo_importe,plazo_fijacion,criterio_segmentacion,tipo_de_dato,ponderacion,notas
Alemania,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | n respuestas (sin ponderar),63,pct_anual,2019-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.UN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.UN"
Alemania,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | n respuestas (sin ponderar),62,pct_anual,2019-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.UN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.UN"
Alemania,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | n respuestas (sin ponderar),76,pct_anual,2020-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.UN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.UN"
Alemania,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | n respuestas (sin ponderar),42,pct_anual,2020-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.UN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.UN"
Alemania,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | n respuestas (sin ponderar),46,pct_anual,2021-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.UN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.UN"
Alemania,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | n respuestas (sin ponderar),56,pct_anual,2021-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.UN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.UN"
Alemania,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | n respuestas (sin ponderar),32,pct_anual,2022-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.UN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.UN"
Alemania,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | media ponderada,4.359814,pct_anual,2014-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WA,2026-09-16,,,tamano_empresa_empleados,nivel,media_ponderada_volumen,serie SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WA
Alemania,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | media ponderada,3.819574,pct_anual,2014-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WA,2026-09-16,,,tamano_empresa_empleados,nivel,media_ponderada_volumen,serie SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WA
Alemania,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | media ponderada,4.712269,pct_anual,2015-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WA,2026-09-16,,,tamano_empresa_empleados,nivel,media_ponderada_volumen,serie SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WA
Alemania,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | media ponderada,3.639693,pct_anual,2015-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WA,2026-09-16,,,tamano_empresa_empleados,nivel,media_ponderada_volumen,serie SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WA
Alemania,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | media ponderada,3.102544,pct_anual,2016-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WA,2026-09-16,,,tamano_empresa_empleados,nivel,media_ponderada_volumen,serie SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WA
Alemania,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | media ponderada,3.330638,pct_anual,2016-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WA,2026-09-16,,,tamano_empresa_empleados,nivel,media_ponderada_volumen,serie SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WA
Alemania,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | media ponderada,3.119956,pct_anual,2017-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WA,2026-09-16,,,tamano_empresa_empleados,nivel,media_ponderada_volumen,serie SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WA
Alemania,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | media ponderada,2.645805,pct_anual,2017-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WA,2026-09-16,,,tamano_empresa_empleados,nivel,media_ponderada_volumen,serie SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WA
Alemania,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | media ponderada,2.450761,pct_anual,2018-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WA,2026-09-16,,,tamano_empresa_empleados,nivel,media_ponderada_volumen,serie SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WA
Alemania,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | media ponderada,2.751218,pct_anual,2018-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WA,2026-09-16,,,tamano_empresa_empleados,nivel,media_ponderada_volumen,serie SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WA
Alemania,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | media ponderada,2.403277,pct_anual,2019-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WA,2026-09-16,,,tamano_empresa_empleados,nivel,media_ponderada_volumen,serie SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WA
Alemania,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | media ponderada,2.737804,pct_anual,2019-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WA,2026-09-16,,,tamano_empresa_empleados,nivel,media_ponderada_volumen,serie SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WA
Alemania,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | media ponderada,2.019883,pct_anual,2020-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WA,2026-09-16,,,tamano_empresa_empleados,nivel,media_ponderada_volumen,serie SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WA
Alemania,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | media ponderada,2.934374,pct_anual,2020-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WA,2026-09-16,,,tamano_empresa_empleados,nivel,media_ponderada_volumen,serie SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WA
Alemania,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | media ponderada,1.937045,pct_anual,2021-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WA,2026-09-16,,,tamano_empresa_empleados,nivel,media_ponderada_volumen,serie SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WA
Alemania,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | media ponderada,3.567835,pct_anual,2021-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WA,2026-09-16,,,tamano_empresa_empleados,nivel,media_ponderada_volumen,serie SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WA
Alemania,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | media ponderada,2.43977,pct_anual,2022-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WA,2026-09-16,,,tamano_empresa_empleados,nivel,media_ponderada_volumen,serie SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WA
Alemania,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | mediana ponderada,3,pct_anual,2014-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WM,2026-09-16,,,tamano_empresa_empleados,nivel,dato_unico,serie SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WM
Alemania,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | mediana ponderada,3.3,pct_anual,2014-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WM,2026-09-16,,,tamano_empresa_empleados,nivel,dato_unico,serie SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WM
Alemania,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | mediana ponderada,4,pct_anual,2015-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WM,2026-09-16,,,tamano_empresa_empleados,nivel,dato_unico,serie SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WM
Alemania,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | mediana ponderada,3.1,pct_anual,2015-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WM,2026-09-16,,,tamano_empresa_empleados,nivel,dato_unico,serie SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WM
Alemania,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | mediana ponderada,2.5,pct_anual,2016-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WM,2026-09-16,,,tamano_empresa_empleados,nivel,dato_unico,serie SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WM
Alemania,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | mediana ponderada,2.25,pct_anual,2016-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WM,2026-09-16,,,tamano_empresa_empleados,nivel,dato_unico,serie SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WM
Alemania,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | mediana ponderada,1.9,pct_anual,2017-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WM,2026-09-16,,,tamano_empresa_empleados,nivel,dato_unico,serie SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WM
Alemania,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | mediana ponderada,1.9,pct_anual,2017-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WM,2026-09-16,,,tamano_empresa_empleados,nivel,dato_unico,serie SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WM
Alemania,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | mediana ponderada,1.97,pct_anual,2018-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WM,2026-09-16,,,tamano_empresa_empleados,nivel,dato_unico,serie SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WM
Alemania,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | mediana ponderada,2.1,pct_anual,2018-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WM,2026-09-16,,,tamano_empresa_empleados,nivel,dato_unico,serie SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WM
Alemania,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | mediana ponderada,2,pct_anual,2019-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WM,2026-09-16,,,tamano_empresa_empleados,nivel,dato_unico,serie SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WM
Alemania,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | mediana ponderada,2,pct_anual,2019-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WM,2026-09-16,,,tamano_empresa_empleados,nivel,dato_unico,serie SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WM
Alemania,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | mediana ponderada,1.51,pct_anual,2020-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WM,2026-09-16,,,tamano_empresa_empleados,nivel,dato_unico,serie SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WM
Alemania,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | mediana ponderada,2.5,pct_anual,2020-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WM,2026-09-16,,,tamano_empresa_empleados,nivel,dato_unico,serie SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WM
Alemania,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | mediana ponderada,1.38,pct_anual,2021-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WM,2026-09-16,,,tamano_empresa_empleados,nivel,dato_unico,serie SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WM
Alemania,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | mediana ponderada,2.5,pct_anual,2021-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WM,2026-09-16,,,tamano_empresa_empleados,nivel,dato_unico,serie SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WM
Alemania,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | mediana ponderada,2.233711,pct_anual,2022-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WM,2026-09-16,,,tamano_empresa_empleados,nivel,dato_unico,serie SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WM
Alemania,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | n respuestas (ponderado),55.83318,pct_anual,2014-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WN"
Alemania,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | n respuestas (ponderado),99.8662,pct_anual,2014-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WN"
Alemania,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | n respuestas (ponderado),100.3768,pct_anual,2015-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WN"
Alemania,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | n respuestas (ponderado),119.6204,pct_anual,2015-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WN"
Alemania,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | n respuestas (ponderado),96.64996,pct_anual,2016-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WN"
Alemania,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | n respuestas (ponderado),116.4196,pct_anual,2016-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WN"
Alemania,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | n respuestas (ponderado),75.1104,pct_anual,2017-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WN"
Alemania,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | n respuestas (ponderado),122.3247,pct_anual,2017-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WN"
Alemania,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | n respuestas (ponderado),97.61029,pct_anual,2018-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WN"
Alemania,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | n respuestas (ponderado),107.7233,pct_anual,2018-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WN"
Alemania,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | n respuestas (ponderado),89.49598,pct_anual,2019-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.DE.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WN"
