pais,producto,metrica,valor,unidad,periodo_referencia,fuente,url,fecha_publicacion,tramo_importe,plazo_fijacion,criterio_segmentacion,tipo_de_dato,ponderacion,notas
Francia,parametros_riesgo_irb,"Tasa de default (mediana) | Empresas, total",0.7646,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,clase de exposicion IRB: Corporates; N = numero de entidades declarantes
Francia,parametros_riesgo_irb,"Tasa de default (media ponderada) | Empresas, total",0.9010,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,clase de exposicion IRB: Corporates; N = numero de entidades declarantes
Francia,parametros_riesgo_irb,"Tasa de perdida (mediana) | Empresas, total",23.9975,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,clase de exposicion IRB: Corporates; N = numero de entidades declarantes
Francia,parametros_riesgo_irb,"Tasa de perdida (media ponderada) | Empresas, total",24.3556,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,clase de exposicion IRB: Corporates; N = numero de entidades declarantes
Francia,parametros_riesgo_irb,"PD ajustada (mediana) | Empresas, total",0.9446,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,clase de exposicion IRB: Corporates; N = numero de entidades declarantes
Francia,parametros_riesgo_irb,"PD ajustada (media ponderada) | Empresas, total",2.0026,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,clase de exposicion IRB: Corporates; N = numero de entidades declarantes
Francia,parametros_riesgo_irb,"LGD (mediana) | Empresas, total",38.5575,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,clase de exposicion IRB: Corporates; N = numero de entidades declarantes
Francia,parametros_riesgo_irb,"LGD (media ponderada) | Empresas, total",34.3990,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,clase de exposicion IRB: Corporates; N = numero de entidades declarantes
Francia,parametros_riesgo_irb,"Tasa de default (mediana) | Empresas, del cual PYME",2.0395,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,clase de exposicion IRB: Corporates - Of Which: SME; N = numero de entidades declarantes
Francia,parametros_riesgo_irb,"Tasa de default (media ponderada) | Empresas, del cual PYME",1.6368,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,clase de exposicion IRB: Corporates - Of Which: SME; N = numero de entidades declarantes
Francia,parametros_riesgo_irb,"Tasa de perdida (mediana) | Empresas, del cual PYME",17.4784,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,clase de exposicion IRB: Corporates - Of Which: SME; N = numero de entidades declarantes
Francia,parametros_riesgo_irb,"Tasa de perdida (media ponderada) | Empresas, del cual PYME",25.0616,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,clase de exposicion IRB: Corporates - Of Which: SME; N = numero de entidades declarantes
Francia,parametros_riesgo_irb,"PD ajustada (mediana) | Empresas, del cual PYME",2.1517,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,clase de exposicion IRB: Corporates - Of Which: SME; N = numero de entidades declarantes
Francia,parametros_riesgo_irb,"PD ajustada (media ponderada) | Empresas, del cual PYME",2.0147,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,clase de exposicion IRB: Corporates - Of Which: SME; N = numero de entidades declarantes
Francia,parametros_riesgo_irb,"LGD (mediana) | Empresas, del cual PYME",31.5103,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,clase de exposicion IRB: Corporates - Of Which: SME; N = numero de entidades declarantes
Francia,parametros_riesgo_irb,"LGD (media ponderada) | Empresas, del cual PYME",32.3601,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,clase de exposicion IRB: Corporates - Of Which: SME; N = numero de entidades declarantes
Francia,parametros_riesgo_irb,"Tasa de default (mediana) | Empresas, del cual gran empresa",0.2915,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,clase de exposicion IRB: Corporates - Of Which: Large corporates; N = numero de entidades declarantes
Francia,parametros_riesgo_irb,"Tasa de default (media ponderada) | Empresas, del cual gran empresa",0.5237,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,clase de exposicion IRB: Corporates - Of Which: Large corporates; N = numero de entidades declarantes
Francia,parametros_riesgo_irb,"Tasa de perdida (mediana) | Empresas, del cual gran empresa",30.3358,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,clase de exposicion IRB: Corporates - Of Which: Large corporates; N = numero de entidades declarantes
Francia,parametros_riesgo_irb,"Tasa de perdida (media ponderada) | Empresas, del cual gran empresa",25.8487,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,clase de exposicion IRB: Corporates - Of Which: Large corporates; N = numero de entidades declarantes
Francia,parametros_riesgo_irb,"PD ajustada (mediana) | Empresas, del cual gran empresa",0.5952,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,clase de exposicion IRB: Corporates - Of Which: Large corporates; N = numero de entidades declarantes
Francia,parametros_riesgo_irb,"PD ajustada (media ponderada) | Empresas, del cual gran empresa",1.2296,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,clase de exposicion IRB: Corporates - Of Which: Large corporates; N = numero de entidades declarantes
Francia,parametros_riesgo_irb,"LGD (mediana) | Empresas, del cual gran empresa",40.0000,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,clase de exposicion IRB: Corporates - Of Which: Large corporates; N = numero de entidades declarantes
Francia,parametros_riesgo_irb,"LGD (media ponderada) | Empresas, del cual gran empresa",38.2248,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,clase de exposicion IRB: Corporates - Of Which: Large corporates; N = numero de entidades declarantes
Francia,parametros_riesgo_irb,Tasa de default (mediana) | Minorista con garantia inmobiliaria,0.6174,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,clase de exposicion IRB: Retail - Of Which: Secured by immovable property; N = numero de entidades declarantes
Francia,parametros_riesgo_irb,Tasa de default (media ponderada) | Minorista con garantia inmobiliaria,0.4815,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,clase de exposicion IRB: Retail - Of Which: Secured by immovable property; N = numero de entidades declarantes
Francia,parametros_riesgo_irb,Tasa de perdida (mediana) | Minorista con garantia inmobiliaria,10.3715,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,clase de exposicion IRB: Retail - Of Which: Secured by immovable property; N = numero de entidades declarantes
Francia,parametros_riesgo_irb,Tasa de perdida (media ponderada) | Minorista con garantia inmobiliaria,10.4707,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,clase de exposicion IRB: Retail - Of Which: Secured by immovable property; N = numero de entidades declarantes
Francia,parametros_riesgo_irb,PD ajustada (mediana) | Minorista con garantia inmobiliaria,0.8995,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,clase de exposicion IRB: Retail - Of Which: Secured by immovable property; N = numero de entidades declarantes
Francia,parametros_riesgo_irb,PD ajustada (media ponderada) | Minorista con garantia inmobiliaria,1.0026,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,clase de exposicion IRB: Retail - Of Which: Secured by immovable property; N = numero de entidades declarantes
Francia,parametros_riesgo_irb,LGD (mediana) | Minorista con garantia inmobiliaria,17.3300,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,clase de exposicion IRB: Retail - Of Which: Secured by immovable property; N = numero de entidades declarantes
Francia,parametros_riesgo_irb,LGD (media ponderada) | Minorista con garantia inmobiliaria,15.0597,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,clase de exposicion IRB: Retail - Of Which: Secured by immovable property; N = numero de entidades declarantes
Alemania,parametros_riesgo_irb,"Tasa de default (mediana) | Empresas, total",1.1097,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,clase de exposicion IRB: Corporates; N = numero de entidades declarantes
Alemania,parametros_riesgo_irb,"Tasa de default (media ponderada) | Empresas, total",0.9951,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,clase de exposicion IRB: Corporates; N = numero de entidades declarantes
Alemania,parametros_riesgo_irb,"Tasa de perdida (mediana) | Empresas, total",16.8527,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,clase de exposicion IRB: Corporates; N = numero de entidades declarantes
Alemania,parametros_riesgo_irb,"Tasa de perdida (media ponderada) | Empresas, total",18.5966,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,clase de exposicion IRB: Corporates; N = numero de entidades declarantes
Alemania,parametros_riesgo_irb,"PD ajustada (mediana) | Empresas, total",0.8971,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,clase de exposicion IRB: Corporates; N = numero de entidades declarantes
Alemania,parametros_riesgo_irb,"PD ajustada (media ponderada) | Empresas, total",1.4231,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,clase de exposicion IRB: Corporates; N = numero de entidades declarantes
Alemania,parametros_riesgo_irb,"LGD (mediana) | Empresas, total",37.6664,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,clase de exposicion IRB: Corporates; N = numero de entidades declarantes
Alemania,parametros_riesgo_irb,"LGD (media ponderada) | Empresas, total",34.1911,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,clase de exposicion IRB: Corporates; N = numero de entidades declarantes
Alemania,parametros_riesgo_irb,"Tasa de default (mediana) | Empresas, del cual PYME",0.9895,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,clase de exposicion IRB: Corporates - Of Which: SME; N = numero de entidades declarantes
Alemania,parametros_riesgo_irb,"Tasa de default (media ponderada) | Empresas, del cual PYME",1.1613,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,clase de exposicion IRB: Corporates - Of Which: SME; N = numero de entidades declarantes
Alemania,parametros_riesgo_irb,"Tasa de perdida (mediana) | Empresas, del cual PYME",23.8539,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,clase de exposicion IRB: Corporates - Of Which: SME; N = numero de entidades declarantes
Alemania,parametros_riesgo_irb,"Tasa de perdida (media ponderada) | Empresas, del cual PYME",22.2050,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,clase de exposicion IRB: Corporates - Of Which: SME; N = numero de entidades declarantes
Alemania,parametros_riesgo_irb,"PD ajustada (mediana) | Empresas, del cual PYME",1.2594,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,clase de exposicion IRB: Corporates - Of Which: SME; N = numero de entidades declarantes
Alemania,parametros_riesgo_irb,"PD ajustada (media ponderada) | Empresas, del cual PYME",1.0924,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,clase de exposicion IRB: Corporates - Of Which: SME; N = numero de entidades declarantes
