pais,producto,metrica,valor,unidad,periodo_referencia,fuente,url,fecha_publicacion,tramo_importe,plazo_fijacion,criterio_segmentacion,tipo_de_dato,ponderacion,notas
Francia,financiacion_pyme,Prestamos con aval publico | PYME,8925.0000,eur_millones,2013,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,volumen,dato_unico,"medida LOAN_GOV_GUARANTEED; definicion nacional de PYME, no armonizada entre paises; unidad original EUR"
Francia,financiacion_pyme,Prestamos con aval publico | PYME,7800.0000,eur_millones,2014,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,volumen,dato_unico,"medida LOAN_GOV_GUARANTEED; definicion nacional de PYME, no armonizada entre paises; unidad original EUR"
Francia,financiacion_pyme,Prestamos con aval publico | PYME,8000.0000,eur_millones,2015,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,volumen,dato_unico,"medida LOAN_GOV_GUARANTEED; definicion nacional de PYME, no armonizada entre paises; unidad original EUR"
Francia,financiacion_pyme,Prestamos con aval publico | PYME,8400.0000,eur_millones,2016,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,volumen,dato_unico,"medida LOAN_GOV_GUARANTEED; definicion nacional de PYME, no armonizada entre paises; unidad original EUR"
Francia,financiacion_pyme,Prestamos con aval publico | PYME,8900.0000,eur_millones,2017,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,volumen,dato_unico,"medida LOAN_GOV_GUARANTEED; definicion nacional de PYME, no armonizada entre paises; unidad original EUR"
Francia,financiacion_pyme,Prestamos con aval publico | PYME,8700.0000,eur_millones,2018,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,volumen,dato_unico,"medida LOAN_GOV_GUARANTEED; definicion nacional de PYME, no armonizada entre paises; unidad original EUR"
Francia,financiacion_pyme,Prestamos con aval publico | PYME,8500.0000,eur_millones,2019,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,volumen,dato_unico,"medida LOAN_GOV_GUARANTEED; definicion nacional de PYME, no armonizada entre paises; unidad original EUR"
Francia,financiacion_pyme,Prestamos con aval publico | PYME,116800.0000,eur_millones,2020,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,volumen,dato_unico,"medida LOAN_GOV_GUARANTEED; definicion nacional de PYME, no armonizada entre paises; unidad original EUR"
Francia,financiacion_pyme,Prestamos con aval publico | PYME,21000.0000,eur_millones,2021,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,volumen,dato_unico,"medida LOAN_GOV_GUARANTEED; definicion nacional de PYME, no armonizada entre paises; unidad original EUR"
Francia,financiacion_pyme,Prestamos con aval publico | PYME,13810.0000,eur_millones,2022,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,volumen,dato_unico,"medida LOAN_GOV_GUARANTEED; definicion nacional de PYME, no armonizada entre paises; unidad original EUR"
Italia,financiacion_pyme,Prestamos con aval publico | PYME,2300.0000,eur_millones,2007,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,volumen,dato_unico,"medida LOAN_GOV_GUARANTEED; definicion nacional de PYME, no armonizada entre paises; unidad original EUR"
Italia,financiacion_pyme,Prestamos con aval publico | PYME,2353.0000,eur_millones,2008,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,volumen,dato_unico,"medida LOAN_GOV_GUARANTEED; definicion nacional de PYME, no armonizada entre paises; unidad original EUR"
Italia,financiacion_pyme,Prestamos con aval publico | PYME,4914.0000,eur_millones,2009,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,volumen,dato_unico,"medida LOAN_GOV_GUARANTEED; definicion nacional de PYME, no armonizada entre paises; unidad original EUR"
Italia,financiacion_pyme,Prestamos con aval publico | PYME,9119.0000,eur_millones,2010,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,volumen,dato_unico,"medida LOAN_GOV_GUARANTEED; definicion nacional de PYME, no armonizada entre paises; unidad original EUR"
Italia,financiacion_pyme,Prestamos con aval publico | PYME,8378.0000,eur_millones,2011,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,volumen,dato_unico,"medida LOAN_GOV_GUARANTEED; definicion nacional de PYME, no armonizada entre paises; unidad original EUR"
Italia,financiacion_pyme,Prestamos con aval publico | PYME,8190.0000,eur_millones,2012,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,volumen,dato_unico,"medida LOAN_GOV_GUARANTEED; definicion nacional de PYME, no armonizada entre paises; unidad original EUR"
Italia,financiacion_pyme,Prestamos con aval publico | PYME,10811.0000,eur_millones,2013,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,volumen,dato_unico,"medida LOAN_GOV_GUARANTEED; definicion nacional de PYME, no armonizada entre paises; unidad original EUR"
Italia,financiacion_pyme,Prestamos con aval publico | PYME,12935.0000,eur_millones,2014,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,volumen,dato_unico,"medida LOAN_GOV_GUARANTEED; definicion nacional de PYME, no armonizada entre paises; unidad original EUR"
Italia,financiacion_pyme,Prestamos con aval publico | PYME,15065.0000,eur_millones,2015,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,volumen,dato_unico,"medida LOAN_GOV_GUARANTEED; definicion nacional de PYME, no armonizada entre paises; unidad original EUR"
Italia,financiacion_pyme,Prestamos con aval publico | PYME,16703.0000,eur_millones,2016,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,volumen,dato_unico,"medida LOAN_GOV_GUARANTEED; definicion nacional de PYME, no armonizada entre paises; unidad original EUR"
Italia,financiacion_pyme,Prestamos con aval publico | PYME,17462.0000,eur_millones,2017,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,volumen,dato_unico,"medida LOAN_GOV_GUARANTEED; definicion nacional de PYME, no armonizada entre paises; unidad original EUR"
Italia,financiacion_pyme,Prestamos con aval publico | PYME,19314.0000,eur_millones,2018,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,volumen,dato_unico,"medida LOAN_GOV_GUARANTEED; definicion nacional de PYME, no armonizada entre paises; unidad original EUR"
Italia,financiacion_pyme,Prestamos con aval publico | PYME,19376.0000,eur_millones,2019,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,volumen,dato_unico,"medida LOAN_GOV_GUARANTEED; definicion nacional de PYME, no armonizada entre paises; unidad original EUR"
Italia,financiacion_pyme,Prestamos con aval publico | PYME,124387.0000,eur_millones,2020,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,volumen,dato_unico,"medida LOAN_GOV_GUARANTEED; definicion nacional de PYME, no armonizada entre paises; unidad original EUR"
Italia,financiacion_pyme,Prestamos con aval publico | PYME,93555.0000,eur_millones,2021,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,volumen,dato_unico,"medida LOAN_GOV_GUARANTEED; definicion nacional de PYME, no armonizada entre paises; unidad original EUR"
Italia,financiacion_pyme,Prestamos con aval publico | PYME,53860.0000,eur_millones,2022,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,volumen,dato_unico,"medida LOAN_GOV_GUARANTEED; definicion nacional de PYME, no armonizada entre paises; unidad original EUR"
Portugal,financiacion_pyme,Prestamos con aval publico | PYME,4961.0000,eur_millones,2009,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,volumen,dato_unico,"medida LOAN_GOV_GUARANTEED; definicion nacional de PYME, no armonizada entre paises; unidad original EUR"
Portugal,financiacion_pyme,Prestamos con aval publico | PYME,6825.0000,eur_millones,2010,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,volumen,dato_unico,"medida LOAN_GOV_GUARANTEED; definicion nacional de PYME, no armonizada entre paises; unidad original EUR"
Portugal,financiacion_pyme,Prestamos con aval publico | PYME,6147.0000,eur_millones,2011,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,volumen,dato_unico,"medida LOAN_GOV_GUARANTEED; definicion nacional de PYME, no armonizada entre paises; unidad original EUR"
Portugal,financiacion_pyme,Prestamos con aval publico | PYME,5968.0000,eur_millones,2012,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,volumen,dato_unico,"medida LOAN_GOV_GUARANTEED; definicion nacional de PYME, no armonizada entre paises; unidad original EUR"
Portugal,financiacion_pyme,Prestamos con aval publico | PYME,5802.0000,eur_millones,2013,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,volumen,dato_unico,"medida LOAN_GOV_GUARANTEED; definicion nacional de PYME, no armonizada entre paises; unidad original EUR"
Portugal,financiacion_pyme,Prestamos con aval publico | PYME,5461.0000,eur_millones,2014,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,volumen,dato_unico,"medida LOAN_GOV_GUARANTEED; definicion nacional de PYME, no armonizada entre paises; unidad original EUR"
Portugal,financiacion_pyme,Prestamos con aval publico | PYME,5595.0000,eur_millones,2015,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,volumen,dato_unico,"medida LOAN_GOV_GUARANTEED; definicion nacional de PYME, no armonizada entre paises; unidad original EUR"
Portugal,financiacion_pyme,Prestamos con aval publico | PYME,5712.0000,eur_millones,2016,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,volumen,dato_unico,"medida LOAN_GOV_GUARANTEED; definicion nacional de PYME, no armonizada entre paises; unidad original EUR"
Portugal,financiacion_pyme,Prestamos con aval publico | PYME,6068.0000,eur_millones,2017,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,volumen,dato_unico,"medida LOAN_GOV_GUARANTEED; definicion nacional de PYME, no armonizada entre paises; unidad original EUR"
Portugal,financiacion_pyme,Prestamos con aval publico | PYME,6183.0000,eur_millones,2018,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,volumen,dato_unico,"medida LOAN_GOV_GUARANTEED; definicion nacional de PYME, no armonizada entre paises; unidad original EUR"
Portugal,financiacion_pyme,Prestamos con aval publico | PYME,6290.0000,eur_millones,2019,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,volumen,dato_unico,"medida LOAN_GOV_GUARANTEED; definicion nacional de PYME, no armonizada entre paises; unidad original EUR"
Portugal,financiacion_pyme,Prestamos con aval publico | PYME,13580.0000,eur_millones,2020,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,volumen,dato_unico,"medida LOAN_GOV_GUARANTEED; definicion nacional de PYME, no armonizada entre paises; unidad original EUR"
Portugal,financiacion_pyme,Prestamos con aval publico | PYME,14014.0000,eur_millones,2021,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,volumen,dato_unico,"medida LOAN_GOV_GUARANTEED; definicion nacional de PYME, no armonizada entre paises; unidad original EUR"
Portugal,financiacion_pyme,Prestamos con aval publico | PYME,11555.0000,eur_millones,2022,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,volumen,dato_unico,"medida LOAN_GOV_GUARANTEED; definicion nacional de PYME, no armonizada entre paises; unidad original EUR"
Espana,financiacion_pyme,Prestamos con aval publico | PYME,5210.0000,eur_millones,2007,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,volumen,dato_unico,"medida LOAN_GOV_GUARANTEED; definicion nacional de PYME, no armonizada entre paises; unidad original EUR"
Espana,financiacion_pyme,Prestamos con aval publico | PYME,7053.0000,eur_millones,2008,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,volumen,dato_unico,"medida LOAN_GOV_GUARANTEED; definicion nacional de PYME, no armonizada entre paises; unidad original EUR"
Espana,financiacion_pyme,Prestamos con aval publico | PYME,5906.0000,eur_millones,2009,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,volumen,dato_unico,"medida LOAN_GOV_GUARANTEED; definicion nacional de PYME, no armonizada entre paises; unidad original EUR"
Espana,financiacion_pyme,Prestamos con aval publico | PYME,7236.0000,eur_millones,2010,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,volumen,dato_unico,"medida LOAN_GOV_GUARANTEED; definicion nacional de PYME, no armonizada entre paises; unidad original EUR"
Espana,financiacion_pyme,Prestamos con aval publico | PYME,7502.0000,eur_millones,2011,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,volumen,dato_unico,"medida LOAN_GOV_GUARANTEED; definicion nacional de PYME, no armonizada entre paises; unidad original EUR"
Espana,financiacion_pyme,Prestamos con aval publico | PYME,4974.0000,eur_millones,2012,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,volumen,dato_unico,"medida LOAN_GOV_GUARANTEED; definicion nacional de PYME, no armonizada entre paises; unidad original EUR"
Espana,financiacion_pyme,Prestamos con aval publico | PYME,2064.0000,eur_millones,2013,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,volumen,dato_unico,"medida LOAN_GOV_GUARANTEED; definicion nacional de PYME, no armonizada entre paises; unidad original EUR"
Espana,financiacion_pyme,Prestamos con aval publico | PYME,938.0000,eur_millones,2014,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,volumen,dato_unico,"medida LOAN_GOV_GUARANTEED; definicion nacional de PYME, no armonizada entre paises; unidad original EUR"
Espana,financiacion_pyme,Prestamos con aval publico | PYME,273.0000,eur_millones,2015,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,volumen,dato_unico,"medida LOAN_GOV_GUARANTEED; definicion nacional de PYME, no armonizada entre paises; unidad original EUR"
Espana,financiacion_pyme,Prestamos con aval publico | PYME,109.0000,eur_millones,2016,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,volumen,dato_unico,"medida LOAN_GOV_GUARANTEED; definicion nacional de PYME, no armonizada entre paises; unidad original EUR"
Espana,financiacion_pyme,Prestamos con aval publico | PYME,42.0000,eur_millones,2017,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,volumen,dato_unico,"medida LOAN_GOV_GUARANTEED; definicion nacional de PYME, no armonizada entre paises; unidad original EUR"
Espana,financiacion_pyme,Prestamos con aval publico | PYME,30.0000,eur_millones,2018,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,volumen,dato_unico,"medida LOAN_GOV_GUARANTEED; definicion nacional de PYME, no armonizada entre paises; unidad original EUR"
